timestamp, x, y, z 
1.72883e+09, 120.877, 119.761, -0.707765
1.72883e+09, 121.552, 119.67, -0.697311
1.72883e+09, 122.223, 119.593, -0.684017
1.72883e+09, 122.881, 119.522, -0.68045
1.72883e+09, 123.537, 119.45, -0.689172
1.72883e+09, 124.176, 119.379, -0.689882
1.72883e+09, 124.818, 119.318, -0.681866
1.72883e+09, 125.457, 119.259, -0.690195
1.72883e+09, 126.094, 119.189, -0.691207
1.72883e+09, 126.722, 119.128, -0.675674
1.72883e+09, 127.326, 119.076, -0.649957
1.72883e+09, 127.929, 119.033, -0.62747
1.72883e+09, 128.516, 118.984, -0.622462
1.72883e+09, 129.104, 118.936, -0.634368
1.72883e+09, 129.706, 118.903, -0.645268
1.72883e+09, 130.299, 118.866, -0.65679
1.72883e+09, 130.906, 118.843, -0.656144
1.72883e+09, 131.51, 118.832, -0.647966
1.72883e+09, 132.104, 118.837, -0.637797
1.72883e+09, 132.679, 118.846, -0.633257
1.72883e+09, 133.243, 118.874, -0.635903
1.72883e+09, 133.804, 118.918, -0.648962
1.72883e+09, 134.346, 118.979, -0.642708
1.72883e+09, 134.874, 119.066, -0.631983
1.72883e+09, 135.394, 119.173, -0.63475
1.72883e+09, 135.924, 119.29, -0.627102
1.72883e+09, 136.426, 119.406, -0.63594
1.72883e+09, 136.943, 119.497, -0.643935
1.72883e+09, 137.471, 119.569, -0.653042
1.72883e+09, 137.996, 119.594, -0.650648
1.72883e+09, 138.528, 119.591, -0.6469
1.72883e+09, 139.07, 119.558, -0.636474
1.72883e+09, 139.596, 119.561, -0.615442
1.72883e+09, 140.129, 119.608, -0.595962
1.72883e+09, 140.666, 119.655, -0.588209
1.72883e+09, 141.187, 119.69, -0.5878
1.72883e+09, 141.725, 119.722, -0.581259
1.72883e+09, 142.285, 119.748, -0.582879
1.72883e+09, 142.839, 119.798, -0.585551
1.72883e+09, 143.373, 119.854, -0.5853
1.72883e+09, 143.898, 119.911, -0.563725
1.72883e+09, 144.426, 119.972, -0.55825
1.72883e+09, 144.956, 120.031, -0.55592
1.72883e+09, 145.464, 120.084, -0.567186
1.72883e+09, 145.955, 120.141, -0.591405
1.72883e+09, 146.407, 120.191, -0.605495
1.72883e+09, 146.867, 120.223, -0.603127
1.72883e+09, 147.361, 120.219, -0.598303
1.72883e+09, 147.857, 120.201, -0.580798
1.72883e+09, 148.362, 120.169, -0.567068
1.72883e+09, 148.874, 120.136, -0.568888
1.72883e+09, 149.366, 120.104, -0.580422
1.72883e+09, 149.843, 120.087, -0.59682
1.72883e+09, 150.332, 120.086, -0.605937
1.72883e+09, 150.847, 120.091, -0.605797
1.72883e+09, 151.374, 120.088, -0.607018
1.72883e+09, 151.919, 120.096, -0.600447
1.72883e+09, 152.449, 120.114, -0.582225
1.72883e+09, 152.995, 120.133, -0.581161
1.72883e+09, 153.553, 120.144, -0.582308
1.72883e+09, 154.116, 120.136, -0.584309
1.72883e+09, 154.705, 120.108, -0.593193
1.72883e+09, 155.301, 120.085, -0.604692
1.72883e+09, 155.907, 120.041, -0.625398
1.72883e+09, 156.51, 119.989, -0.631905
1.72883e+09, 157.098, 119.927, -0.629201
1.72883e+09, 157.692, 119.874, -0.614641
1.72883e+09, 158.282, 119.844, -0.585747
1.72883e+09, 158.867, 119.822, -0.562615
1.72883e+09, 159.447, 119.801, -0.55968
1.72883e+09, 160.043, 119.771, -0.576846
1.72883e+09, 160.63, 119.732, -0.584893
1.72883e+09, 161.215, 119.694, -0.598441
1.72883e+09, 161.784, 119.669, -0.598214
1.72883e+09, 162.341, 119.651, -0.592074
1.72883e+09, 162.884, 119.629, -0.598108
1.72883e+09, 163.404, 119.605, -0.589892
1.72883e+09, 163.926, 119.596, -0.581495
1.72883e+09, 164.434, 119.596, -0.588122
1.72883e+09, 164.947, 119.586, -0.598654
1.72883e+09, 165.436, 119.581, -0.60454
1.72883e+09, 165.901, 119.591, -0.594946
1.72883e+09, 166.352, 119.603, -0.577836
1.72883e+09, 166.766, 119.614, -0.570663
1.72883e+09, 167.156, 119.628, -0.573095
1.72883e+09, 167.554, 119.644, -0.580121
1.72883e+09, 167.949, 119.676, -0.582286
1.72883e+09, 168.361, 119.748, -0.587021
1.72883e+09, 168.773, 119.843, -0.584406
1.72883e+09, 169.189, 119.957, -0.578291
1.72883e+09, 169.598, 120.078, -0.574344
1.72883e+09, 169.992, 120.192, -0.581152
1.72883e+09, 170.37, 120.312, -0.60364
1.72883e+09, 170.737, 120.424, -0.627048
1.72883e+09, 171.112, 120.55, -0.634212
1.72883e+09, 171.474, 120.696, -0.626806
1.72883e+09, 171.822, 120.867, -0.62307
1.72883e+09, 172.17, 121.059, -0.628511
1.72883e+09, 172.496, 121.252, -0.64722
1.72883e+09, 172.834, 121.467, -0.663316
1.72883e+09, 173.177, 121.697, -0.675069
1.72883e+09, 173.518, 121.961, -0.687139
1.72883e+09, 173.836, 122.253, -0.706518
1.72883e+09, 174.151, 122.545, -0.726474
1.72883e+09, 174.468, 122.842, -0.736678
1.72883e+09, 174.784, 123.151, -0.735567
1.72883e+09, 175.084, 123.476, -0.73329
1.72883e+09, 175.372, 123.834, -0.72813
1.72883e+09, 175.641, 124.243, -0.742742
1.72883e+09, 175.905, 124.688, -0.772381
1.72883e+09, 176.158, 125.141, -0.769983
1.72883e+09, 176.398, 125.623, -0.754275
1.72883e+09, 176.623, 126.122, -0.754667
1.72883e+09, 176.818, 126.647, -0.755095
1.72883e+09, 176.996, 127.191, -0.777614
1.72883e+09, 177.152, 127.758, -0.809459
1.72883e+09, 177.291, 128.348, -0.835831
1.72883e+09, 177.417, 128.947, -0.859644
1.72883e+09, 177.526, 129.591, -0.888157
1.72883e+09, 177.633, 130.234, -0.912495
1.72883e+09, 177.744, 130.9, -0.93959
1.72883e+09, 177.857, 131.601, -0.951865
1.72883e+09, 177.969, 132.318, -0.963433
1.72883e+09, 178.087, 133.058, -0.98844
1.72883e+09, 178.206, 133.832, -1.01653
1.72883e+09, 178.31, 134.603, -1.04155
1.72883e+09, 178.397, 135.39, -1.07245
1.72883e+09, 178.462, 136.186, -1.1119
1.72883e+09, 178.538, 137.003, -1.12976
1.72883e+09, 178.608, 137.822, -1.16397
1.72883e+09, 178.686, 138.662, -1.18733
1.72883e+09, 178.76, 139.511, -1.20905
1.72883e+09, 178.831, 140.374, -1.23134
1.72883e+09, 178.899, 141.259, -1.25675
1.72883e+09, 178.963, 142.146, -1.29661
1.72883e+09, 179.032, 143.045, -1.34357
1.72883e+09, 179.105, 143.953, -1.38984
1.72883e+09, 179.184, 144.871, -1.42064
1.72883e+09, 179.27, 145.789, -1.42853
1.72883e+09, 179.353, 146.713, -1.44411
1.72883e+09, 179.425, 147.628, -1.46599
1.72883e+09, 179.491, 148.552, -1.50417
1.72883e+09, 179.562, 149.476, -1.54309
1.72883e+09, 179.632, 150.397, -1.57668
1.72883e+09, 179.696, 151.306, -1.59028
1.72883e+09, 179.758, 152.23, -1.60404
1.72883e+09, 179.822, 153.149, -1.62385
1.72883e+09, 179.89, 154.075, -1.64407
1.72883e+09, 179.952, 154.994, -1.68766
1.72883e+09, 180.018, 155.911, -1.72789
1.72883e+09, 180.087, 156.835, -1.76359
1.72883e+09, 180.153, 157.753, -1.78405
1.72883e+09, 180.216, 158.682, -1.80086
1.72883e+09, 180.282, 159.594, -1.825
1.72883e+09, 180.352, 160.516, -1.85102
1.72883e+09, 180.42, 161.437, -1.87998
1.72883e+09, 180.481, 162.364, -1.90815
1.72883e+09, 180.532, 163.292, -1.93791
1.72883e+09, 180.582, 164.209, -1.96037
1.72883e+09, 180.635, 165.11, -1.98197
1.72883e+09, 180.677, 166.005, -2.00262
1.72883e+09, 180.725, 166.887, -2.02759
1.72883e+09, 180.772, 167.762, -2.06049
1.72883e+09, 180.815, 168.628, -2.09536
1.72883e+09, 180.858, 169.489, -2.11604
1.72883e+09, 180.897, 170.328, -2.13703
1.72883e+09, 180.927, 171.147, -2.15741
1.72883e+09, 180.956, 171.95, -2.1716
1.72883e+09, 180.99, 172.731, -2.2
1.72883e+09, 181.019, 173.497, -2.23046
1.72883e+09, 181.039, 174.249, -2.26333
1.72883e+09, 181.049, 174.988, -2.28484
1.72883e+09, 181.051, 175.68, -2.29478
1.72883e+09, 181.051, 176.341, -2.31189
1.72883e+09, 181.061, 176.971, -2.33495
1.72883e+09, 181.08, 177.561, -2.34861
1.72883e+09, 181.085, 178.138, -2.36172
1.72883e+09, 181.082, 178.697, -2.38059
1.72883e+09, 181.071, 179.244, -2.39892
1.72883e+09, 181.064, 179.771, -2.4161
1.72883e+09, 181.073, 180.281, -2.4287
1.72883e+09, 181.086, 180.776, -2.43909
1.72883e+09, 181.102, 181.249, -2.45546
1.72883e+09, 181.113, 181.71, -2.4678
1.72883e+09, 181.109, 182.156, -2.47736
1.72883e+09, 181.096, 182.617, -2.48867
1.72883e+09, 181.066, 183.095, -2.50447
1.72883e+09, 181.016, 183.566, -2.5061
1.72883e+09, 180.939, 184.014, -2.50687
1.72883e+09, 180.85, 184.457, -2.52196
