timestamp, x, y, z 
1.72883e+09, 144.934, 120.258, 2.85485
1.72883e+09, 145.455, 120.232, 2.86121
1.72883e+09, 145.925, 120.206, 2.86621
1.72883e+09, 146.393, 120.188, 2.87255
1.72883e+09, 146.908, 120.164, 2.88009
1.72883e+09, 147.372, 120.141, 2.8909
1.72883e+09, 147.879, 120.112, 2.89871
1.72883e+09, 148.336, 120.094, 2.90702
1.72883e+09, 148.842, 120.062, 2.90937
1.72883e+09, 149.309, 120.034, 2.9084
1.72883e+09, 149.787, 120.004, 2.90838
1.72883e+09, 150.323, 119.966, 2.91022
1.72883e+09, 150.815, 119.921, 2.91544
1.72883e+09, 151.365, 119.867, 2.92071
1.72883e+09, 151.874, 119.818, 2.92329
1.72883e+09, 152.441, 119.763, 2.92556
1.72883e+09, 152.965, 119.703, 2.92957
1.72883e+09, 153.494, 119.638, 2.93655
1.72883e+09, 154.081, 119.563, 2.9445
1.72883e+09, 154.62, 119.501, 2.95131
1.72883e+09, 155.22, 119.428, 2.95872
1.72883e+09, 155.771, 119.357, 2.9648
1.72883e+09, 156.372, 119.267, 2.97219
1.72883e+09, 156.921, 119.187, 2.97852
1.72883e+09, 157.469, 119.114, 2.98425
1.72883e+09, 158.069, 119.031, 2.98652
1.72883e+09, 158.61, 118.955, 2.99024
1.72883e+09, 159.207, 118.873, 2.9957
1.72883e+09, 159.746, 118.802, 3.00241
1.72883e+09, 160.284, 118.734, 3.00945
1.72883e+09, 160.871, 118.66, 3.01671
1.72883e+09, 161.396, 118.598, 3.02208
1.72883e+09, 161.963, 118.534, 3.02834
1.72883e+09, 162.469, 118.479, 3.03403
1.72883e+09, 163.013, 118.423, 3.04021
1.72883e+09, 163.495, 118.376, 3.04546
1.72883e+09, 163.966, 118.329, 3.05141
1.72883e+09, 164.468, 118.281, 3.05835
1.72883e+09, 164.907, 118.242, 3.06448
1.72883e+09, 165.371, 118.209, 3.06913
1.72883e+09, 165.778, 118.189, 3.07185
1.72883e+09, 166.175, 118.175, 3.07348
1.72883e+09, 166.607, 118.168, 3.07402
1.72883e+09, 166.993, 118.168, 3.07447
1.72883e+09, 167.415, 118.176, 3.07468
1.72883e+09, 167.796, 118.195, 3.07676
1.72883e+09, 168.212, 118.237, 3.07964
1.72883e+09, 168.584, 118.288, 3.08191
1.72883e+09, 168.949, 118.351, 3.0832
1.72883e+09, 169.345, 118.433, 3.08702
1.72883e+09, 169.701, 118.517, 3.0923
1.72883e+09, 170.054, 118.607, 3.09706
1.72883e+09, 170.435, 118.714, 3.10036
1.72883e+09, 170.776, 118.824, 3.10055
1.72883e+09, 171.143, 118.958, 3.09872
1.72883e+09, 171.473, 119.093, 3.09399
1.72883e+09, 171.802, 119.24, 3.08779
1.72883e+09, 172.165, 119.419, 3.07926
1.72883e+09, 172.494, 119.602, 3.07162
1.72883e+09, 172.848, 119.83, 3.06398
1.72883e+09, 173.164, 120.058, 3.05822
1.72883e+09, 173.512, 120.325, 3.05211
1.72883e+09, 173.829, 120.584, 3.04741
1.72883e+09, 174.144, 120.862, 3.04116
1.72883e+09, 174.487, 121.194, 3.03342
1.72883e+09, 174.789, 121.528, 3.03034
1.72883e+09, 175.106, 121.93, 3.02914
1.72883e+09, 175.386, 122.318, 3.02758
1.72883e+09, 175.661, 122.728, 3.02636
1.72883e+09, 175.954, 123.206, 3.02248
1.72883e+09, 176.21, 123.665, 3.01847
1.72883e+09, 176.48, 124.199, 3.01431
1.72883e+09, 176.713, 124.711, 3.01093
1.72883e+09, 176.955, 125.302, 3.00646
1.72883e+09, 177.165, 125.862, 2.99992
1.72883e+09, 177.368, 126.446, 2.99428
1.72883e+09, 177.578, 127.11, 2.98644
1.72883e+09, 177.762, 127.734, 2.97764
1.72883e+09, 177.959, 128.439, 2.96303
1.72883e+09, 178.132, 129.098, 2.94889
1.72883e+09, 178.316, 129.842, 2.92985
1.72883e+09, 178.473, 130.539, 2.91234
1.72883e+09, 178.619, 131.253, 2.89652
1.72883e+09, 178.766, 132.056, 2.87745
1.72883e+09, 178.89, 132.803, 2.85931
1.72883e+09, 179.021, 133.64, 2.84066
1.72883e+09, 179.135, 134.413, 2.82576
1.72883e+09, 179.262, 135.273, 2.80506
1.72883e+09, 179.386, 136.067, 2.78542
1.72883e+09, 179.528, 136.955, 2.76595
1.72883e+09, 179.66, 137.774, 2.74779
1.72883e+09, 179.793, 138.604, 2.72873
1.72883e+09, 179.941, 139.533, 2.70933
1.72883e+09, 180.076, 140.387, 2.6913
1.72883e+09, 180.226, 141.334, 2.66897
1.72883e+09, 180.366, 142.198, 2.64947
1.72883e+09, 180.521, 143.147, 2.62949
1.72883e+09, 180.662, 144.008, 2.60963
1.72883e+09, 180.808, 144.872, 2.58773
1.72883e+09, 180.968, 145.825, 2.56272
1.72883e+09, 181.113, 146.691, 2.53818
1.72883e+09, 181.272, 147.643, 2.51007
1.72883e+09, 181.42, 148.509, 2.48562
1.72883e+09, 181.578, 149.464, 2.46105
1.72883e+09, 181.735, 150.42, 2.43768
1.72883e+09, 181.863, 151.203, 2.41932
1.72883e+09, 182.016, 152.162, 2.3958
1.72883e+09, 182.153, 153.035, 2.37606
1.72883e+09, 182.302, 153.994, 2.35373
1.72883e+09, 182.437, 154.865, 2.33297
1.72883e+09, 182.57, 155.735, 2.31127
1.72883e+09, 182.715, 156.693, 2.28624
1.72883e+09, 182.846, 157.562, 2.26415
1.72883e+09, 182.989, 158.517, 2.24054
1.72883e+09, 183.115, 159.382, 2.21819
1.72883e+09, 183.253, 160.328, 2.19282
1.72883e+09, 183.378, 161.183, 2.17034
1.72883e+09, 183.496, 162.031, 2.1467
1.72883e+09, 183.623, 162.956, 2.12276
1.72883e+09, 183.736, 163.789, 2.0994
1.72883e+09, 183.858, 164.696, 2.07598
1.72883e+09, 183.961, 165.508, 2.05322
1.72883e+09, 184.065, 166.302, 2.03263
1.72883e+09, 184.174, 167.157, 2.01065
1.72883e+09, 184.266, 167.918, 1.98989
1.72883e+09, 184.362, 168.742, 1.97016
1.72883e+09, 184.449, 169.473, 1.95503
1.72883e+09, 184.539, 170.26, 1.93968
1.72883e+09, 184.616, 170.955, 1.92493
1.72883e+09, 184.686, 171.629, 1.91011
